as_of_date,instrument_id,counterparty_id,product_type,segment,origination_date,maturity_date,original_balance,current_balance,undrawn_amount,interest_rate,days_past_due,watchlist_flag,forbearance_flag,default_flag,chargeoff_flag,collateral_type,collateral_value,ltv,risk_grade,state
2026-07-31,LN-002118,CP-I-01011,Auto Loan,RETAIL,2022-05-17,2027-05-15,27066.645933708303,9006.232005991365,0.0,0.09484763183945662,0,0,0,0,0,Vehicle,12335.924984060677,0.730081612658019,,GA
2026-07-31,LN-002119,CP-I-01551,Credit Card,RETAIL,2021-09-22,2031-09-18,16537.79019283741,12502.16139542472,6952.8182213424825,0.2142213984220598,0,0,0,0,0,Unsecured,0.0,,,GA
2026-07-31,LN-002120,CP-I-00644,Mortgage,RETAIL,2019-10-02,2049-09-18,436456.6808399039,343469.5401828018,0.0,0.10975976774348922,0,0,0,0,0,Residential Real Estate,294008.24742443627,1.1682309703610532,,GA
2026-07-31,LN-002121,CP-I-00332,Credit Card,RETAIL,2025-04-12,2035-04-08,12033.910746596472,8485.148413223804,15333.004985809323,0.1921220752398988,0,0,0,0,0,Unsecured,0.0,,,TX
2026-07-31,LN-002122,CP-I-00853,Mortgage,RETAIL,2020-11-26,2050-11-13,395681.74534781417,322979.1481311027,0.0,0.06291812764195512,0,0,0,0,0,Residential Real Estate,464231.8466787481,0.6957281161165288,,TX
2026-07-31,LN-002123,CP-I-00958,Mortgage,RETAIL,2022-05-09,2052-04-25,215924.48465015498,194481.1095688624,0.0,0.07457386514666191,0,1,0,0,0,Residential Real Estate,209863.59222891444,0.926702471368768,,FL
2026-07-31,LN-002124,CP-C-00227,Revolving Credit Facility,COMMERCIAL,2020-11-05,2030-11-01,824482.451197721,704971.9772242535,529375.9288989456,0.2172028155338362,0,0,0,0,0,Unsecured,0.0,,BBB,NC
2026-07-31,LN-002125,CP-C-00026,Revolving Credit Facility,COMMERCIAL,2023-04-06,2033-04-01,732451.0673620085,192898.29166324457,691455.1812537799,0.12534367375355823,0,0,0,0,0,Unsecured,0.0,,BBB+,VA
2026-07-31,LN-002126,CP-I-00872,Credit Card,RETAIL,2020-10-23,2030-10-19,4279.848728329501,3459.0921228221587,4938.380903355815,0.15881609867879884,0,0,0,0,0,Unsecured,0.0,,,NC
2026-07-31,LN-002127,CP-C-00028,Equipment Lease,COMMERCIAL,2022-04-04,2027-04-02,368278.2637481412,112727.06343747528,0.0,0.1731029299963649,0,0,0,0,0,Equipment,105240.62256271888,1.0711364175966824,A,FL
2026-07-31,LN-002128,CP-C-00371,Revolving Credit Facility,COMMERCIAL,2023-07-28,2033-07-23,472781.96562424314,387526.2687594661,548742.3466216695,0.17564730336814904,0,0,0,0,0,Unsecured,0.0,,BBB-,TX
2026-07-31,LN-002129,CP-C-00548,Commercial Term Loan,COMMERCIAL,2020-09-09,2027-09-06,3547960.9469968607,1199877.843371113,0.0,0.07095215315438595,0,0,0,0,0,Business Assets,1105132.4608635732,1.0857321505455588,BBB-,GA
2026-07-31,LN-002130,CP-I-00365,Mortgage,RETAIL,2021-08-01,2051-07-19,134644.61917104502,112708.5926560167,0.0,0.17511371481556007,0,1,0,0,0,Residential Real Estate,111933.36053397825,1.006925836214871,,FL
2026-07-31,LN-002131,CP-I-01287,Mortgage,RETAIL,2019-10-04,2049-09-20,456633.1579532546,361615.00178114354,0.0,0.20190299571459788,0,0,0,0,0,Residential Real Estate,345566.79778298235,1.0464402370283257,,NC
2026-07-31,LN-002132,CP-I-00112,Credit Card,RETAIL,2023-12-16,2033-12-11,10703.594733879318,14689.563619147306,6519.565603705592,0.19511513594018964,0,1,0,0,0,Unsecured,0.0,,,NC
2026-07-31,LN-002133,CP-C-00229,Commercial Term Loan,COMMERCIAL,2024-04-23,2031-04-20,2983158.947883953,2124727.0818922403,0.0,0.1428674411851237,0,0,0,0,0,Business Assets,2368190.2471592315,0.8971944228049086,A,GA
2026-07-31,LN-002134,CP-I-00390,Auto Loan,RETAIL,2019-08-29,2024-08-26,42180.42490469416,11085.394528551034,0.0,0.16457414776476917,0,0,0,0,0,Vehicle,15796.986255268448,0.7017411010821097,,CA
2026-07-31,LN-002135,CP-C-00442,Revolving Credit Facility,COMMERCIAL,2024-04-13,2034-04-09,662133.8691704426,542198.2105789643,342213.0962497842,0.05730771566587865,0,0,0,0,0,Unsecured,0.0,,BBB-,GA
2026-07-31,LN-002136,CP-I-01530,Credit Card,RETAIL,2022-02-09,2032-02-05,3776.093248526308,1350.844964368597,4947.2132537240495,0.059816798906799654,0,0,0,0,0,Unsecured,0.0,,,VA
2026-07-31,LN-002137,CP-C-00566,Commercial Real Estate,COMMERCIAL,2023-05-08,2038-05-01,2718133.5923071112,2180080.756105483,0.0,0.06445396941922607,45,1,0,0,0,Commercial Real Estate,1640087.6428085982,1.3292464982982028,BBB-,FL
2026-07-31,LN-002140,CP-I-00467,Personal Loan,RETAIL,2019-11-03,2023-11-01,12207.025748114345,3295.605601601502,0.0,0.15858249214092401,0,0,0,0,0,Unsecured,0.0,,,VA
2026-07-31,LN-002141,CP-I-01682,Auto Loan,RETAIL,2022-02-08,2027-02-06,25221.71351716393,7008.442353666647,0.0,0.1769755301064142,0,0,0,0,0,Vehicle,6931.720532380911,1.0110682219410516,,VA
2026-07-31,LN-002142,CP-C-00420,Equipment Lease,COMMERCIAL,2020-09-09,2025-09-07,638393.7483611221,173279.63509979684,0.0,0.09736522966707006,0,0,0,0,0,Equipment,242606.08437630287,0.7142427426965321,BBB,VA
2026-07-31,LN-002143,CP-I-00048,Credit Card,RETAIL,2023-08-16,2033-08-11,7325.779001333022,9414.702654676557,5136.129615092143,0.16555037548180582,0,1,0,0,0,Unsecured,0.0,,,NY
2026-07-31,LN-002145,CP-I-01267,Mortgage,RETAIL,2022-08-22,2052-08-08,848802.1988562471,767009.792417243,0.0,0.10227717567110023,0,0,0,0,0,Residential Real Estate,883118.6933798277,0.8685240140051633,,CA
2026-07-31,LN-002146,CP-I-01557,Mortgage,RETAIL,2025-03-08,2055-02-23,373082.55322369427,366263.9062243434,0.0,0.2104002980819001,0,0,0,0,0,Residential Real Estate,285830.7757363906,1.2814012251855371,,GA
2026-07-31,LN-002147,CP-I-00265,Credit Card,RETAIL,2026-03-05,2036-02-29,27617.69017481176,17513.22495107017,24712.83208172845,0.17152818994632404,0,0,0,0,0,Unsecured,0.0,,,NC
2026-07-31,LN-002148,CP-C-00009,Revolving Credit Facility,COMMERCIAL,2020-04-03,2030-03-30,4619523.930992897,4485864.872173729,1300532.1204714235,0.21323141480827779,0,0,0,0,0,Unsecured,0.0,,BBB,FL
2026-07-31,LN-002149,CP-C-00427,Commercial Real Estate,COMMERCIAL,2020-04-01,2035-03-26,11001321.580172975,7281077.430533835,0.0,0.08585952865787308,0,0,0,0,0,Commercial Real Estate,9531247.437785868,0.7639165259385237,BBB,TX
2026-07-31,LN-002150,CP-I-00279,Mortgage,RETAIL,2023-08-07,2053-07-24,371387.6846976461,354169.53088684496,0.0,0.20511153458555928,0,0,0,0,0,Residential Real Estate,265648.1621467612,1.333227860583424,,NC
2026-07-31,LN-002151,CP-I-00377,Mortgage,RETAIL,2023-03-27,2053-03-13,570433.9921739795,534853.5917497482,0.0,0.05153509097094493,0,1,0,0,0,Residential Real Estate,695878.7218479387,0.7686017332580874,,NY
2026-07-31,LN-002152,CP-C-00491,Revolving Credit Facility,COMMERCIAL,2020-03-26,2030-03-22,1307223.8464751728,552566.7734291173,1217825.8907265863,0.19416987938971764,0,0,0,0,0,Unsecured,0.0,,BBB+,NC
2026-07-31,LN-002153,CP-C-00410,Equipment Lease,COMMERCIAL,2024-09-01,2029-08-30,284747.3253676299,196296.4963827562,0.0,0.14651161923472428,0,0,0,0,0,Equipment,223420.50505352282,0.8785966012194414,BBB-,CA
2026-07-31,LN-002154,CP-C-00452,Commercial Term Loan,COMMERCIAL,2024-08-31,2031-08-28,2334202.162399637,1877573.0156530044,0.0,0.197330447153696,0,0,0,0,0,Business Assets,2706450.8293129043,0.6937399325040279,BBB-,FL
2026-07-31,LN-002155,CP-I-01605,Auto Loan,RETAIL,2019-11-23,2024-11-20,66839.77699351996,18052.422601089747,0.0,0.18062396796454613,0,0,0,0,0,Vehicle,18823.192353054626,0.9590521237042027,,NY
2026-07-31,LN-002156,CP-C-00435,Commercial Term Loan,COMMERCIAL,2019-12-04,2026-11-30,714138.8571542854,181934.62257576213,0.0,0.19429860840268737,0,0,0,0,0,Business Assets,244177.5484704177,0.7450915275193847,BBB-,FL
2026-07-31,LN-002157,CP-I-01409,Credit Card,RETAIL,2020-12-10,2030-12-06,19682.82008600955,19870.626118894546,13780.410087837172,0.18068310322735578,0,0,0,0,0,Unsecured,0.0,,,NY
2026-07-31,LN-002158,CP-I-00968,Credit Card,RETAIL,2021-02-02,2031-01-29,7877.588234060528,4566.114264630803,4208.592436643915,0.17393229085719056,0,1,0,0,0,Unsecured,0.0,,,GA
2026-07-31,LN-002159,CP-I-01700,Mortgage,RETAIL,2024-08-28,2054-08-15,183722.25940563137,170416.76099622648,0.0,0.07001702016804998,0,0,0,0,0,Residential Real Estate,154855.81677177595,1.1004866626830299,,NY
2026-07-31,LN-002160,CP-I-00765,Personal Loan,RETAIL,2024-11-06,2028-11-04,28635.732249996414,18795.74998395583,0.0,0.04075718135611925,0,1,0,0,0,Unsecured,0.0,,,NY
2026-07-31,LN-002161,CP-I-01014,Mortgage,RETAIL,2021-11-21,2051-11-08,233205.5636435514,208189.15031010474,0.0,0.05155473873626016,0,0,0,0,0,Residential Real Estate,211378.1413473981,0.9849133358020578,,TX
2026-07-31,LN-002162,CP-C-00003,Equipment Lease,COMMERCIAL,2023-02-28,2028-02-26,1852884.4654968064,831417.4100655353,0.0,0.19820295522452994,0,0,0,0,0,Equipment,988405.6345809092,0.8411702452688486,BBB+,GA
2026-07-31,LN-002163,CP-I-01269,Mortgage,RETAIL,2025-05-06,2055-04-23,379202.7417763657,378914.6567691618,0.0,0.1852850198771921,0,0,0,0,0,Residential Real Estate,546555.4192119626,0.6932776502618719,,FL
2026-07-31,LN-002164,CP-C-00378,Equipment Lease,COMMERCIAL,2023-05-11,2028-05-08,496294.087783413,248080.08069474547,0.0,0.21713440298901657,0,0,0,0,0,Equipment,198462.76914835852,1.2500081590078798,AA,TX
2026-07-31,LN-002165,CP-I-00229,Auto Loan,RETAIL,2019-12-04,2024-12-01,51164.51942846386,13185.089880096011,0.0,0.1534449151488679,0,0,0,0,0,Vehicle,16596.285457984693,0.7944602973644617,,GA
2026-07-31,LN-002166,CP-I-01390,Mortgage,RETAIL,2023-04-24,2053-04-10,691794.3097041633,622068.6169399434,0.0,0.167012899333987,0,0,0,0,0,Residential Real Estate,852610.0118584299,0.7296051046644685,,NY
2026-07-31,LN-002167,CP-I-00302,Mortgage,RETAIL,2022-07-29,2052-07-15,423872.2157748494,387842.66209496907,0.0,0.16654247615434054,0,1,0,0,0,Residential Real Estate,453771.0647565219,0.8547099897237217,,FL
2026-07-31,LN-002168,CP-I-00551,Auto Loan,RETAIL,2020-07-10,2025-07-08,29172.231923454594,7730.984637698198,0.0,0.14308850890627864,0,0,0,0,0,Vehicle,9789.768778006299,0.7897004324623716,,CA
2026-07-31,LN-002169,CP-I-01428,Credit Card,RETAIL,2021-06-27,2031-06-23,3666.621564770419,1482.042514224002,3986.8139031355495,0.04759916894043121,0,1,0,0,0,Unsecured,0.0,,,VA
2026-07-31,LN-002170,CP-C-00168,Commercial Term Loan,COMMERCIAL,2024-03-26,2031-03-23,156401.69021423373,111439.42971608008,0.0,0.07743724899871526,0,0,0,0,0,Business Assets,150966.16902141192,0.7381748536009703,BBB+,FL
2026-07-31,LN-002172,CP-I-00831,Auto Loan,RETAIL,2025-09-21,2030-09-19,100579.65773305026,88813.94490525604,0.0,0.06292158154294417,0,1,0,0,0,Vehicle,79186.43106025853,1.1215803479976418,,TX
2026-07-31,LN-002173,CP-C-00241,Revolving Credit Facility,COMMERCIAL,2019-12-20,2029-12-15,1811239.7548447892,1547606.9461603956,494186.3360306218,0.19360643347979598,0,0,0,0,0,Unsecured,0.0,,BB,NC
2026-07-31,LN-002174,CP-C-00500,Commercial Term Loan,COMMERCIAL,2020-10-24,2027-10-21,787910.0435531447,260345.30191450132,0.0,0.2064766478573133,60,1,0,0,0,Business Assets,372928.39293468307,0.6981107012683258,BB,FL
2026-07-31,LN-002175,CP-I-01443,Auto Loan,RETAIL,2020-08-18,2025-08-16,36426.21268569834,9734.773539338354,0.0,0.04559649691375723,0,0,0,0,0,Vehicle,8016.69880788954,1.2143119970726592,,NC
2026-07-31,LN-002176,CP-I-00465,Credit Card,RETAIL,2026-04-23,2036-04-18,46215.82972554188,24021.429165287554,31973.93227438756,0.20257414998873524,0,0,0,0,0,Unsecured,0.0,,,NC
2026-07-31,LN-002177,CP-I-00194,Auto Loan,RETAIL,2025-04-20,2030-04-18,11829.623861231788,9220.570225675297,0.0,0.09394696103548171,0,0,0,0,0,Vehicle,8014.12811481473,1.1505394091005816,,GA
2026-07-31,LN-002178,CP-C-00461,Commercial Term Loan,COMMERCIAL,2025-04-03,2032-03-30,1082778.0963187134,918511.2779982173,0.0,0.18697618683359526,0,0,0,0,0,Business Assets,1131263.0009820245,0.8119343399376431,BB,FL
2026-07-31,LN-002179,CP-I-00360,Mortgage,RETAIL,2026-03-19,2056-03-05,1008962.6825683948,987273.2169402336,0.0,0.09843063984355167,0,0,0,0,0,Residential Real Estate,891851.5460075483,1.1069927740326837,,FL
2026-07-31,LN-002180,CP-I-00660,Credit Card,RETAIL,2023-03-12,2033-03-07,6641.195252362896,8656.354655957917,1835.029307852108,0.17186590973119767,0,0,0,0,0,Unsecured,0.0,,,NC
2026-07-31,LN-002181,CP-I-00601,Mortgage,RETAIL,2022-05-29,2052-05-15,397415.13075086003,340463.4444043677,0.0,0.12624050194534575,0,0,0,0,0,Residential Real Estate,373760.4335981607,0.9109135526378604,,NC
2026-07-31,LN-002182,CP-C-00153,Revolving Credit Facility,COMMERCIAL,2021-05-30,2031-05-26,221912.42458541456,181688.53967300436,145554.49306257028,0.0522238788429627,0,0,0,0,0,Unsecured,0.0,,BBB+,GA
2026-07-31,LN-002183,CP-C-00229,Commercial Term Loan,COMMERCIAL,2023-12-24,2030-12-20,2584973.5333633856,1831537.448651293,0.0,0.18185875077503375,0,0,0,0,0,Business Assets,2362230.0608543362,0.7753425371231157,A,GA
2026-07-31,LN-002184,CP-C-00487,Commercial Term Loan,COMMERCIAL,2023-05-23,2030-05-19,632365.9346708341,410587.7011818413,0.0,0.06126507197566949,0,0,0,0,0,Business Assets,394854.7940469761,1.0398447919895168,BB,GA
2026-07-31,LN-002185,CP-I-01575,Credit Card,RETAIL,2021-02-09,2031-02-05,9734.239678791277,2719.0164415957383,9636.340812550481,0.11068670207165884,15,1,0,0,0,Unsecured,0.0,,,NC
2026-07-31,LN-002186,CP-I-00021,Personal Loan,RETAIL,2024-01-11,2028-01-09,31409.090990277957,14913.311388147713,0.0,0.06736752886527013,0,0,0,0,0,Unsecured,0.0,,,GA
2026-07-31,LN-002187,CP-I-01115,Auto Loan,RETAIL,2026-01-22,2031-01-20,48004.74655625597,43956.56904473793,0.0,0.20353059592560657,0,0,0,0,0,Vehicle,51497.69705486144,0.853563781656298,,NY
2026-07-31,LN-002188,CP-I-00057,Mortgage,RETAIL,2021-12-20,2051-12-07,396865.9590543064,339698.08456653514,0.0,0.14898550775946184,0,0,0,0,0,Residential Real Estate,293194.76850905456,1.158608955725772,,TX
2026-07-31,LN-002189,CP-I-00015,Mortgage,RETAIL,2023-01-05,2052-12-22,260773.94751840777,239132.56817401867,0.0,0.0816738873189135,0,0,0,0,0,Residential Real Estate,305991.4585693294,0.7815007951270564,,VA
2026-07-31,LN-002190,CP-C-00367,Revolving Credit Facility,COMMERCIAL,2025-01-23,2035-01-19,3185014.7529569464,3950100.629231225,2408773.881389848,0.18725555626046997,0,0,0,0,0,Unsecured,0.0,,BBB,VA
2026-07-31,LN-002191,CP-I-01000,Personal Loan,RETAIL,2020-05-28,2024-05-26,5849.663136416584,1534.4257534720953,0.0,0.06830754166661229,0,0,0,0,0,Unsecured,0.0,,,VA
2026-07-31,LN-002192,CP-I-00192,Credit Card,RETAIL,2023-12-11,2033-12-06,7094.503348088098,5179.146099518347,5515.1843207929805,0.06866864116440805,0,0,0,0,0,Unsecured,0.0,,,GA
2026-07-31,LN-002193,CP-I-00927,Mortgage,RETAIL,2024-12-05,2054-11-22,657064.0876803462,625953.0932263046,0.0,0.08529451085916907,0,0,0,0,0,Residential Real Estate,721390.6528888273,0.8677033597810833,,CA
2026-07-31,LN-002194,CP-I-01052,Personal Loan,RETAIL,2025-04-29,2029-04-27,18457.458494197028,13999.274610705555,0.0,0.21822451939248957,0,0,0,0,0,Unsecured,0.0,,,NY
2026-07-31,LN-002195,CP-C-00491,Commercial Real Estate,COMMERCIAL,2020-03-14,2035-03-08,1221241.6131051027,831709.0451743196,0.0,0.18150544330211232,0,0,0,0,0,Commercial Real Estate,790838.7381447131,1.051679697842682,BBB+,NC
2026-07-31,LN-002196,CP-I-01040,Mortgage,RETAIL,2020-11-01,2050-10-19,209685.48257521895,174775.5705110022,0.0,0.05133477674709522,0,0,0,0,0,Residential Real Estate,222319.18281161567,0.7861470535320382,,NY
2026-07-31,LN-002197,CP-I-01576,Credit Card,RETAIL,2023-08-10,2033-08-05,16303.948692872129,6164.03075826503,22922.102266336504,0.13903104414439052,0,0,0,0,0,Unsecured,0.0,,,GA
2026-07-31,LN-002198,CP-I-01025,Mortgage,RETAIL,2025-02-07,2055-01-25,194864.14365832755,183599.08086830293,0.0,0.09172672648633848,0,1,0,0,0,Residential Real Estate,159599.69706616562,1.1503723643797885,,CA
2026-07-31,LN-002199,CP-I-00530,Credit Card,RETAIL,2021-08-19,2031-08-15,8714.772614172589,4513.418141389924,7723.373451330139,0.053694482610650025,0,0,0,0,0,Unsecured,0.0,,,NY
2026-07-31,LN-002200,CP-I-00586,Personal Loan,RETAIL,2022-04-21,2026-04-19,8775.309245610568,2408.30724233304,0.0,0.18776291164244527,0,1,0,0,0,Unsecured,0.0,,,VA
2026-07-31,LN-002201,CP-I-00983,Auto Loan,RETAIL,2019-12-06,2024-12-03,28222.538187316364,7487.454706832534,0.0,0.13114306321761982,0,0,0,0,0,Vehicle,7486.404277649988,1.00014031157597,,VA
2026-07-31,LN-002202,CP-I-00549,Auto Loan,RETAIL,2022-11-06,2027-11-04,29852.573386356307,11852.227307049956,0.0,0.10227910980764181,0,0,0,0,0,Vehicle,10282.641690353046,1.1526442001931723,,CA
2026-07-31,LN-002203,CP-I-00021,Mortgage,RETAIL,2020-05-18,2050-05-05,327008.1709643562,282116.05701699405,0.0,0.04209584437405729,0,0,0,0,0,Residential Real Estate,356840.19142222713,0.7905949604291727,,GA
2026-07-31,LN-002204,CP-C-00303,Commercial Real Estate,COMMERCIAL,2026-05-21,2041-05-14,5797793.095846229,5534961.43392309,0.0,0.11729092902018759,0,0,0,0,0,Commercial Real Estate,4955907.767134265,1.116841090269858,BB+,GA
2026-07-31,LN-002205,CP-I-01029,Personal Loan,RETAIL,2019-11-28,2023-11-26,22426.168249440907,6074.751059631565,0.0,0.12714623294010757,0,0,0,0,0,Unsecured,0.0,,,NC
2026-07-31,LN-002206,CP-C-00099,Commercial Real Estate,COMMERCIAL,2022-03-20,2037-03-13,6968205.507596162,5389179.184504809,0.0,0.2013657313329138,0,0,0,0,0,Commercial Real Estate,5303106.145751029,1.016230683751775,BBB,VA
2026-07-31,LN-002207,CP-C-00310,Revolving Credit Facility,COMMERCIAL,2021-05-07,2031-05-03,1819058.1015680875,2255707.5193396905,921798.5994939841,0.14355074746614338,0,0,0,1,0,Unsecured,0.0,,BBB,GA
2026-07-31,LN-002208,CP-I-00953,Auto Loan,RETAIL,2023-05-19,2028-05-16,28600.79823411111,14437.61457989061,0.0,0.04692432701302312,0,0,0,0,0,Vehicle,12562.828072977345,1.14923283961403,,NY
2026-07-31,LN-002209,CP-I-01445,Credit Card,RETAIL,2024-08-23,2034-08-19,8762.065448433677,3857.112481065621,10247.840319479037,0.10178546262484858,0,0,0,0,0,Unsecured,0.0,,,VA
2026-07-31,LN-002210,CP-C-00089,Revolving Credit Facility,COMMERCIAL,2019-11-09,2029-11-04,942277.9005834272,276817.1985858014,842044.9767182017,0.09826499261383878,0,0,0,0,0,Unsecured,0.0,,BBB,NC
2026-07-31,LN-002211,CP-I-01327,Auto Loan,RETAIL,2025-04-13,2030-04-11,71317.36933364501,54722.156021325136,0.0,0.046645949865356875,0,1,0,0,0,Vehicle,45495.01046075113,1.2028166488396421,,FL
2026-07-31,LN-002212,CP-I-00879,Auto Loan,RETAIL,2020-12-28,2025-12-26,35287.4581659677,9377.01703331872,0.0,0.1376404422733299,0,0,0,0,0,Vehicle,13581.506169737293,0.690425414981798,,FL
2026-07-31,LN-002213,CP-I-00054,Credit Card,RETAIL,2023-05-05,2033-04-30,13442.654966813072,9526.755716667409,6147.167605392391,0.21254007494435823,0,1,0,0,0,Unsecured,0.0,,,GA
2026-07-31,LN-002214,CP-I-00059,Auto Loan,RETAIL,2025-02-11,2030-02-09,24032.45148181052,18492.90099547976,0.0,0.14505866562974765,0,0,0,0,0,Vehicle,19404.516585040463,0.953020443175405,,VA
2026-07-31,LN-002215,CP-C-00357,Equipment Lease,COMMERCIAL,2025-02-12,2030-02-10,593774.1664422693,470045.8214942799,0.0,0.19461989856632045,0,0,0,0,0,Equipment,577002.0323294385,0.8146346029261607,BB,NY
2026-07-31,LN-002216,CP-I-01359,Mortgage,RETAIL,2024-03-18,2054-03-05,233028.03781357393,213857.51503556423,0.0,0.0815009320357566,0,0,0,0,0,Residential Real Estate,232834.5392412112,0.9184956653446196,,NY
2026-07-31,LN-002217,CP-C-00318,Commercial Term Loan,COMMERCIAL,2025-07-15,2032-07-11,2237099.184875928,1975669.6580198344,0.0,0.07158206565090003,0,0,0,0,0,Business Assets,1939844.3711126351,1.0184681242684694,BBB,NC
2026-07-31,LN-002218,CP-C-00577,Revolving Credit Facility,COMMERCIAL,2022-04-03,2032-03-29,659576.0266129473,1023297.7205554311,241435.56862401345,0.15809999729409346,0,0,0,0,0,Unsecured,0.0,,BBB,FL
2026-07-31,LN-002219,CP-C-00570,Equipment Lease,COMMERCIAL,2021-06-24,2026-06-22,796970.3649780793,210408.22700341564,0.0,0.1741454212633537,0,0,0,0,0,Equipment,186112.06351934798,1.13054588200588,AA,TX
2026-07-31,LN-002220,CP-C-00420,Commercial Real Estate,COMMERCIAL,2019-10-10,2034-10-03,4087989.186005688,2641416.7596197627,0.0,0.16096221109940378,0,0,0,0,0,Commercial Real Estate,2120970.306247716,1.2453813011143882,BBB,VA
2026-07-31,LN-002221,CP-I-00266,Mortgage,RETAIL,2026-01-07,2055-12-25,405839.3041021675,394268.17638766725,0.0,0.15075799892736602,0,0,0,0,0,Residential Real Estate,420567.21693824197,0.9374676877051105,,FL
2026-07-31,LN-002222,CP-I-00717,Credit Card,RETAIL,2025-08-10,2035-08-06,4616.52147837043,6453.490073282922,3559.2942670261373,0.1891588622012919,0,0,0,0,0,Unsecured,0.0,,,NC
2026-07-31,LN-002223,CP-I-01342,Mortgage,RETAIL,2022-09-29,2052-09-15,298408.23780368915,269077.301320247,0.0,0.0746593202702952,15,0,0,0,0,Residential Real Estate,256235.3412404098,1.0501178331516277,,NY
2026-07-31,LN-002224,CP-C-00285,Revolving Credit Facility,COMMERCIAL,2024-03-06,2034-03-02,550265.3899271202,565206.734395154,105759.24469639047,0.1680264042761006,0,0,0,0,0,Unsecured,0.0,,A,CA
2026-07-31,LN-002225,CP-I-01304,Auto Loan,RETAIL,2025-03-03,2030-03-01,28941.260667650513,21872.611890604556,0.0,0.1041454327039174,0,0,0,0,0,Vehicle,22501.832057296884,0.9720369361441268,,FL
2026-07-31,LN-002226,CP-C-00585,Revolving Credit Facility,COMMERCIAL,2024-05-24,2034-05-20,1078377.848894863,544727.7495950991,1267184.392514602,0.0817439554517907,0,0,0,0,0,Unsecured,0.0,,BBB,GA
2026-07-31,LN-002227,CP-C-00438,Commercial Term Loan,COMMERCIAL,2024-08-23,2031-08-20,1026568.9667196613,811975.5692184089,0.0,0.10211237117239023,30,1,0,0,0,Business Assets,889845.9123040957,0.9124900816995882,BBB+,NC
2026-07-31,LN-002228,CP-I-01653,Auto Loan,RETAIL,2024-05-07,2029-05-05,31333.502273326856,20763.384919765605,0.0,0.12401950924938016,0,0,0,0,0,Vehicle,18335.143051367406,1.1324364834021354,,TX
2026-07-31,LN-002229,CP-C-00067,Commercial Real Estate,COMMERCIAL,2023-09-24,2038-09-17,1201941.5534748018,1012181.9844667871,0.0,0.15256480402405603,0,0,0,0,0,Commercial Real Estate,1462220.6794601202,0.6922224522501652,BBB,CA
2026-07-31,LN-002230,CP-C-00534,Commercial Term Loan,COMMERCIAL,2024-07-30,2031-07-27,5834052.28012531,4382831.170151706,0.0,0.09115040735097271,0,0,0,0,0,Business Assets,3805311.435927376,1.1517667460202465,BB+,NC
